ID,QUARTER,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A1,A2,A6,A3,A4,A5,A7,A9,A10,A11,A12,A32,A33,A34,A35,A8,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,LABEL
0,2017-03-31,1465545790.0,1069323820.0,0.0,0.0,78452639.0,67000000.0,17862.0,0.0,31256190.0,39462392.0,-32384390.0,7078002.0,-4108586.0,2969416.0,-6885.0,-19129.0,2962531.0,-306593.0,2393193.0,1465545790.0,813415636.0,609863996.0,0.0,0.0,0.0,7836092.0,7171405.0,-10140524.0,-11606406.0,27258661.0,-71178626.0,40605947.0,-1292305.0,1226268476.0,1457709698.0,0.7606822374909782,0.7606822374909782,0.0,155.23111506090228,0.7296420400484382,0.2650110836864401,0.3705350639247894,0.0,1.3310090034279791,0.0,14.936294903155108,0.0538191102848792,1.3146093739461877,0.1793606935940426,0.0,0.0,0.0,0.0302849234201104,0.0087958856919527,1.013196238147432,0.0,0.0016105889336548,0.001998379800132,0.0029421526881,0.3337132681810607,0.0305049394195649,1.2407758170778538,0.8206393064059574,93.30072540965078,10.41139624785036,0.0484740002582712,-9423068.0,-29.7421169124262,-1.803707844167176,4.790232436262127,18.637329972077367,-1.765621136282946,0.4126806730685367,0.0963735788540076,1.974474305949802,-0.0270414243221305,0.006332073096906,0.0358344720245533,-0.0226632037344899,-0.153314912335581,0.0968324595055669,0.0019516060690122,-0.2086885449707997,-0.0076843433427705,0
0,2017-06-30,1503116042.0,1108583688.0,0.0,0.0,79741790.0,67000000.0,13864.0,0.0,34188849.0,40953222.0,-34778855.0,6174367.0,-3066202.0,3108165.0,6768.0,-24690.0,3114933.0,-196933.0,2624516.0,1503116042.0,836990150.0,625047414.0,0.0,0.0,0.0,7346185.0,7168922.0,-10358048.0,-12388460.0,26563371.0,-86238282.0,35747225.0,-265518.0,1226268476.0,1495769857.0,0.7550085384261941,0.7550085384261941,0.0,125.88760631834752,0.7375236888064561,0.2575890072231695,0.355888651682921,0.0,1.3188337333716929,0.0,14.882287839457426,0.0533115369498985,1.3244883323895746,0.1507663304245023,0.0,0.0,0.0,0.0313723315402057,0.0075621603898185,1.1610780505920688,0.0,0.001744215771652,0.0020656419750906,0.0031356593622995,0.3660963252215605,0.032912679788101,1.1842812160413578,0.8492336695754976,92.95161196352268,7.487083678055904,0.0602882967303524,-61543305.0,-32.858737382435464,-2.105775267206082,5.731272797901752,18.89083582169337,-3.0863086524627583,0.7193852920866723,0.1297511619181996,1.998572482940092,-0.0020989768577093,0.027454354278686,0.0749543111364505,-0.1319470918001003,-0.3215691807220628,0.1294254902160325,0.0021402458363448,-0.2214796704926466,-0.0501874640052314,0
0,2017-09-30,1458256150.0,1072148500.0,0.0,0.0,82118819.0,67000000.0,13846.0,0.0,32539625.0,34120135.0,-26376621.0,7743514.0,-4194877.0,3548637.0,-113292.0,-133410.0,3435345.0,-29995.0,2811164.0,1458256150.0,806378987.0,609754540.0,0.0,0.0,0.0,6686054.0,6969616.0,-10200778.0,-13143622.0,28466953.0,-89758215.0,33282689.0,-990077.0,1226268476.0,1451570096.0,0.7521150167164343,0.7521150167164343,0.0,26.5994827973915,0.7352264552424483,0.2601885793521254,0.3601251599008906,0.0,1.3208371107174053,0.0,14.683273815736673,0.0565724102654702,1.329583877165192,0.2269485158836564,0.0,0.0,0.0,0.0246016489320276,0.0096651809689217,0.9000585522283553,0.0,0.0018965302185179,0.0023940607182829,0.003486157309801,0.4033456075628844,0.0342328839385768,1.2623372382401026,0.7730514841163436,90.07849177619022,12.294432598229756,0.3910007976228699,-20265585.0,-31.92919907910033,-2.6306523992358177,6.055469090659061,17.190951048819386,-0.1577871923572044,-0.9692780758321824,-0.307842380100606,1.970840958477059,-0.031880930395567,0.1757027440407942,0.2667231724720298,0.3023328786262341,0.0434194289237741,-0.3106597891457394,0.0022924539405675,-0.2167302823170674,-0.0165262219461963,0
0,2017-12-31,1425212839.0,1010834540.0,0.0,0.0,87530779.0,67000000.0,13828.0,0.0,33545739.0,35134991.0,-28252051.0,6882940.0,-3178010.0,3704930.0,-2178.0,-27340.0,3702752.0,246699.0,3052225.0,1425212839.0,760229569.0,624182687.0,0.0,0.0,0.0,6778873.0,7167922.0,-10287307.0,-12055377.0,26853788.0,-93990047.0,34938337.0,-866216.0,1226268476.0,1418433966.0,0.7520811160647518,0.7520811160647518,0.0,135.51316752011704,0.7092516376075111,0.285991968951102,0.4099368221034473,0.0,1.369573556518953,0.0,14.207711067411418,0.0617094493632564,1.3296438092110043,0.1958998651799854,0.0,0.0,0.0,0.0279492339072624,0.0088458114123768,1.0414041092905066,0.0,0.0020823707094072,0.0025276766006451,0.0040148727758838,0.4258172731232287,0.0348703054499263,1.2138456371990924,0.8041001348200146,88.83082394983394,9.045142490573005,0.0778141653714953,7636997.0,-30.793944417597,-2.675112311826122,6.4124407882317405,16.272847357436277,-0.1181696201584348,-10.060691814877996,-0.2910333368972406,1.949189540858682,-0.0538179950888789,1.7714986828037396,2.182855766363073,5.124569990858431,0.0256391152336378,-0.2899657306906013,0.0024890348726537,-0.2043638696620951,0.006227834401249,0
1,2017-03-31,13575618.0,7417804.0,0.0,0.0,1190691.0,900000.0,0.0,0.0,0.0,630922.0,-388627.0,242295.0,-228041.0,14254.0,-1184.0,-3079.0,13070.0,-10371.0,16200.0,13575618.0,6075997.0,6867864.0,0.0,0.0,0.0,108432.0,57461.0,-100578.0,-58239.0,465864.0,316546.0,-16278.0,19031.0,1143165.0,13467186.0,0.8191099414328014,0.8191099414328014,0.0,4.629425138031828,0.5464063588118051,0.4456063804977423,0.8301397556473588,0.0,1.7449720968631686,0.0,15.075293333333333,0.0884142388766294,1.2208373374772898,0.3840332085424188,0.0,0.0,0.0,0.0523911119786934,0.0405570541814424,0.2371530572236323,0.0,0.0012030404843173,0.0010585271026826,0.0026662290978748,0.2819303527610031,0.0136055450154574,0.8798765432098765,0.6159667914575812,99.8725674489081,36.14408754172465,0.4880159512586342,255048.0,19.539876543209875,0.5017197054469491,2.3507262540044724,10.45440621942949,2.067398472197394,56.10732631529148,-0.1079247184137608,2.020244450526278,0.0164324373861198,0.4495084214834781,-2.469921059794937,-1.453992419657929,-0.0910097015989255,-0.1080518158097232,0.0141711826376769,-1.1737649420687302,0.2231069005786566,0
1,2017-06-30,13421475.0,7163001.0,0.0,0.0,1208885.0,900000.0,0.0,0.0,0.0,609315.0,-243745.0,365570.0,-257522.0,108048.0,-703.0,0.0,107345.0,-2583.0,74279.0,13421475.0,5933854.0,6870982.0,0.0,0.0,0.0,106718.0,55308.0,-103555.0,-66209.0,454613.0,264842.0,-1900.0,-33658.0,1143165.0,13314757.0,0.8284033465861586,0.8284033465861586,0.0,0.0,0.5336970042413371,0.4583517087354408,0.8737223406781599,0.0,1.7876356571777667,0.0,14.909235555555556,0.090792869896161,1.2071414294992766,0.5999688174425379,0.0,0.0,0.0,0.0340283353304013,0.0619284258030307,0.151292502119977,0.0,0.0055478420243412,0.0080700229546174,0.0125178341091641,1.3430064366818544,0.0614442233959392,1.454623783303491,0.400031182557462,82.69121882769996,42.26418190919311,0.0,366720.0,3.565503035851317,0.4346553096510015,1.9780847580212413,11.030122758340411,-1.0243205000859663,-4.171186938055535,-0.1745484665647889,2.007812836380292,0.0048914566958846,0.3752402509661156,0.4159168890583301,0.4201146101677094,0.1021369222049371,-0.1655507760738851,0.0649766219224696,-1.0752139892316508,0.3207935862277099,0
1,2017-09-30,13780638.0,7248918.0,0.0,0.0,1256381.0,900000.0,0.0,0.0,0.0,607445.0,-232045.0,375400.0,-263578.0,111822.0,1246.0,-2122.0,113068.0,-19774.0,71630.0,13780638.0,6395445.0,6695058.0,0.0,0.0,0.0,155318.0,54020.0,-106379.0,-74665.0,480797.0,525049.0,-79279.0,-30887.0,1143165.0,13625320.0,0.8822620148275923,0.8822620148275923,0.0,52.69651272384543,0.526021944702415,0.4627073144218722,0.9010613721937536,0.0,1.8058561291492048,0.0,15.257443333333333,0.092209283892048,1.1334501352134214,0.617998337298027,0.0,0.0,0.0,0.0320109842599957,0.0612008623224325,0.1438998401704848,0.0,0.0052791815919809,0.0082413603794289,0.0112001588630658,1.3259903739355794,0.0570129602405639,1.5611056819768254,0.382001662701973,85.19602597766053,43.3912535291261,0.3493320382915326,327644.0,7.330015356694123,0.8643564437932653,3.869648213999729,11.090737314838265,-3.718983555351498,4.685792841097903,-0.0461786399357661,2.0310584353476853,0.0317826761975612,-0.3999022039567231,-0.3578779403327596,-0.1906750526536727,0.2840377754746732,-0.0459761928593977,0.0626593711319013,-0.7465877629213631,0.2866112940826565,0
1,2017-12-31,13853374.0,7058121.0,0.0,0.0,1270882.0,900000.0,0.0,0.0,0.0,592437.0,-207227.0,385210.0,-244648.0,140562.0,-2349.0,5201.0,138213.0,4694.0,97823.0,13853374.0,6350649.0,6813501.0,0.0,0.0,0.0,152415.0,51407.0,-109177.0,-79357.0,485402.0,705791.0,-81441.0,-68111.0,1143165.0,13700959.0,0.899764824094118,0.899764824094118,0.0,27.02595654681792,0.5094875082416745,0.4795104788190949,0.9627566600232554,0.0,1.8651068747617103,0.0,15.344595555555555,0.092758616385904,1.1114015276233973,0.6502125964448541,0.0,0.0,0.0,0.0293600803953346,0.0630303268304316,0.1334518833882817,0.0,0.0071903515527176,0.0103318257971346,0.0154036225273983,1.902912054778532,0.076972527740577,1.4369013422201322,0.3497874035551459,74.60371313743065,41.29519256899889,0.8778992534227268,440237.0,7.214980117150364,1.1913351124254563,5.187824348817939,10.718432965460805,-2.109577210073802,-11.767088317239,-0.2423295608749932,2.0433102493535227,0.0372285593806116,0.9010086929823092,1.0576122165664044,1.1257334704494586,0.1896063468730409,-0.2273250356093081,0.0855720740225601,-0.6188712915458399,0.3851036377075925,0
2,2017-03-31,119139006.0,9601938.0,63917458.0,73519396.0,45619610.0,31305331.0,16885850.0,36138703.0,0.0,872616.0,-860870.0,11746.0,1723692.0,1735438.0,260738.0,-1712695.0,1996176.0,-602551.0,1393625.0,119139006.0,17944197.0,101194809.0,1951727.0,349079.0,270.0,0.0,3838.0,0.0,0.0,62286249.0,-1184252.0,1336339.0,-320614.0,495797526.0,45619610.0,1.8688099214970977,1.8687818021736864,0.2032638619412039,1.013279071872108,0.6170892176152619,0.9194055891317408,0.6205112185633299,1.6115744084616244,1.62051121856333,0.0194535871401768,0.9466381411154876,1.0,0.5350998988698129,0.0134606745693409,0.4000373589299302,0.0229865486122935,3130.436363636364,0.0896558590567862,0.0006766871400148,0.3267495317554912,0.0076519505537202,0.0118230618402444,0.0147228923088421,0.0776643836444729,363.1122980719125,0.0305488144243232,1.2452689927347744,0.986539325430659,166.4448050459767,197.53156027393493,196.2713266774847,-2600394.0,-0.8497637456274105,-1.357128450544111,1.0046809314150642,3.0039460680158507,-30.00784258381584,-34.9289179408944,-0.8992756600711599,2.054922332843757,0.021706311972281,-0.6535628419585336,-1.3575359299718306,-1.4572909752490155,-1.1662750205260326,-1.1861531720205194,0.0028108752603981,-0.1120925298848707,-0.005244870866903,0
2,2017-06-30,120161962.0,9819417.0,64378623.0,74198040.0,45963922.0,31305331.0,16885850.0,37227313.0,0.0,1040242.0,-843396.0,196846.0,337564.0,534410.0,-88561.0,-1428193.0,445849.0,-140196.0,305653.0,120161962.0,17572566.0,102589396.0,1842616.0,364784.0,162.0,0.0,0.0,0.0,0.0,63511215.0,-155921.0,1667820.0,-1174518.0,495797526.0,45963922.0,1.7895732506318858,1.7895567527074163,0.1876502444086039,0.3741861219036922,0.6174835926863445,0.9182818186673748,0.6194762287521342,1.6142669461496344,1.6194762287521345,0.0207587212931793,0.9537828508498266,1.0,0.5587924381675391,0.1892309674095066,0.3506722474193505,0.0008229783688771,3816.2714932126696,0.0858906389248974,0.0114630089889053,0.0,0.0079363114400899,0.0025818575432501,0.0045141729009312,0.017393760251064,0.0,0.006649845937864,1.7484205945958324,0.8107690325904934,199.39792855893148,32.450525935311205,137.29430267187828,-1916375.0,-0.5101242258377965,-0.1498891604069053,0.1317068080473982,2.1810375997340405,-9.556555598012508,-3.124800395303075,-1.2278230283226068,1.9687151357347656,0.0304789267284417,-0.9768943057537172,-0.9759740948811528,-0.95868664327991,-2.984814874566428,-1.0416567465701447,0.0006164875457648,-0.1142108845456401,-0.0038652371169758,0
