ID,QUARTER,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A1,A2,A6,A3,A4,A5,A7,A9,A10,A11,A12,A32,A33,A34,A35,A8,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,LABEL
0,2016-03-31,1515592202.0,992172749.0,0.0,0.0,73078482.0,60000000.0,17108.0,0.0,37205938.0,36309513.0,-29638147.0,6671366.0,-3633093.0,3038273.0,-18278.0,-31373.0,3019995.0,-1692683.0,2310401.0,1515592202.0,792175915.0,681704608.0,0.0,0.0,0.0,8470802.0,6958738.0,-8859162.0,-10473206.0,26267646.0,-7091562.0,-2638088.0,-4696999.0,1225996313.0,1507121400.0,0.7984253909396578,0.7984253909396578,0.0,96.8435597488286,0.6546436090728843,0.3397672872164857,0.5275487091613318,0.0,1.4855079667180011,0.0,15.592810803315093,0.0484887826554649,1.2524651787728234,0.1837360363384659,0.0,0.0,0.0,0.0298719623471537,0.008498171448223,1.0430754361250754,0.0,0.0015248786861238,0.0020052786249337,0.002916525176103,0.3320143681224958,0.0316153392458261,1.3150414148885845,0.8162639636615341,96.38051603721593,10.005898454215014,0.0864043535918534,10677011.0,-3.069407431870052,-0.1953086509312311,0.4680473971888884,20.61447478075285,-1.7557236666804084,2.734915239179601,-0.2034411083842869,1.999152042496064,0.0006002886590877,-0.6063432636783573,-0.5929465834237152,-0.3388009739078356,0.3806517784099928,-0.2033842481199659,0.0018845089300036,-0.1631300452369305,0.0087088442981312,0
0,2016-06-30,1551538657.0,1060436763.0,0.0,0.0,72586421.0,67000000.0,17100.0,0.0,34390697.0,37088854.0,-28303350.0,8785504.0,-5204887.0,3580617.0,17309.0,-12195.0,3597926.0,-2431692.0,2441514.0,1551538657.0,820071324.0,691458518.0,0.0,0.0,0.0,7783761.0,6950990.0,-9049381.0,-11196322.0,25261360.0,-12368725.0,-7215213.0,-8996322.0,1225996313.0,1543754896.0,0.7733335476601163,0.7733335476601163,0.0,293.61353013530135,0.6834742777536866,0.3115089210439182,0.4631128523031033,0.0,1.4253842329304458,0.0,15.31247421734248,0.0470193948456957,1.2931030898966052,0.2368772030540496,0.0,0.0,0.0,0.0266902761084302,0.0109958561110997,0.7911885305612518,0.0,0.0015925228564333,0.0023355239464667,0.0029771971395014,0.3512469446798226,0.0336359606433826,1.466555997630978,0.7631227969459504,96.93511694915136,14.03356113402695,0.0328804982758432,-30320313.0,-5.066006174857076,-0.3334890045402858,0.8067730624292527,21.47838262676777,8.385253796867774,-4.546716217482051,0.031191320409625,2.0236632616800425,0.0243322880727868,-0.1888311928821375,-0.1668737385025652,0.0889252274488384,0.3077558797261089,0.0314162971179431,0.0019914529710335,-0.1960572282732468,-0.0247311616507283,0
0,2016-09-30,1550909341.0,1076127356.0,0.0,0.0,74597333.0,67000000.0,17083.0,0.0,33557089.0,47073757.0,-39966339.0,7107418.0,-4382587.0,2724831.0,3807.0,-12224.0,2728638.0,-1430814.0,2219241.0,1550909341.0,822113912.0,687165183.0,0.0,0.0,0.0,7818439.0,6979118.0,-8806678.0,-11148045.0,26821673.0,915091.0,-11775633.0,-7590449.0,1225996313.0,1543090902.0,0.7639559643347641,0.7639559643347641,0.0,222.90829515706807,0.6938686405139138,0.3010901628195171,0.4411949778553906,0.0,1.4025097369609103,0.0,15.430378884948713,0.0483427987964379,1.3089759707168171,0.1509847195752826,0.0,0.0,0.0,0.0371390419332486,0.008884222898273,0.9819484375338556,0.0,0.0014478383201156,0.0017776864872444,0.0026994324844851,0.317983017338294,0.0297496024422213,1.2278211334415683,0.8490152804247173,97.27705396448384,9.310042960879455,0.0259677594885829,-16663483.0,0.4123441302679609,0.0194395148872438,0.0597007632876697,20.819460064795976,29.27911797600115,1.3297463891852874,-0.3002567136348495,2.024066758203444,0.0239168110266349,-0.3025949511130879,-0.2638732712519827,-1.5854149796896744,-5.810112892604828,-0.3002927734286191,0.0018101530783314,-0.2071894028607898,-0.0135917888359913,0
0,2016-12-31,1506277684.0,1057475953.0,0.0,0.0,76218169.0,67000000.0,17065.0,0.0,32315094.0,44870484.0,-35841991.0,9028493.0,-8423564.0,604929.0,8805.0,-105221.0,613734.0,1468771.0,958958.0,1506277684.0,795973628.0,668656421.0,0.0,0.0,0.0,8559358.0,7313029.0,-9940082.0,-10834743.0,25775248.0,23499032.0,-13311844.0,-6513709.0,1225996313.0,1497718326.0,0.752710854314812,0.752710854314812,0.0,5.749128025774323,0.7020458207890439,0.2922717223234119,0.4244084508274393,0.0,1.3850244488727397,0.0,15.1779486440036,0.0508895215321014,1.3285313932536469,0.201212293587027,0.0,0.0,0.0,0.0338939064272036,0.0114729942752675,0.8099944254262589,0.0,0.0006348695760017,0.0004004878396563,0.0012047610200472,0.1311300693597687,0.0125817506846694,0.630819076539327,0.7987877064129729,95.61297578158506,18.77306248802665,0.2344993648831601,52113136.0,24.5047562041299,0.5237080125991064,1.5557324181342966,20.05036619445662,6.017252053535138,-5.014507474681541,0.1939628567530644,1.9939828408912423,-0.0055491949468725,-0.6425020177184498,-0.6144539077350607,-0.78825907530111,0.7373254615312529,0.1926427273550256,0.0007821866916169,-0.2132978070383479,0.0425067640476664,0
1,2016-03-31,13289534.0,7275213.0,0.0,0.0,1207857.0,900000.0,0.0,0.0,0.0,659975.0,-393421.0,266554.0,-297951.0,-31397.0,-2563.0,-3353.0,-33960.0,0.0,-11021.0,13289534.0,5984610.0,6745709.0,0.0,0.0,0.0,102937.0,63983.0,-90146.0,-31337.0,392295.0,-85019.0,-23796.0,23031.0,1140040.0,13186597.0,0.8226027196729497,0.8226027196729497,0.0,-9.36385326573218,0.5474392856814995,0.444814995017884,0.826686586358365,0.0,1.7498207956248153,0.0,14.751936666666667,0.0915973241617985,1.215653651616396,0.4038849956437744,0.0,0.0,0.0,0.0540769046899382,0.0435783153763831,0.2400376659138486,0.0,0.0008342613206823,-0.0023766720520338,-0.0018415569268507,-0.1722488786083803,0.0091244244972707,2.848834044097632,0.5961150043562257,105.26535096026365,45.14580097730975,0.5080495473313383,-120061.0,7.714272752018873,-0.128821546270692,0.6435719374203331,11.900734341997689,0.3662548341337725,-13.772330060200144,0.2140660224035789,2.010852527921025,0.0120390415555212,-0.4327222787061255,-1.5621811875127525,-2.440956445913076,0.0415439079094411,0.2109108996903417,-0.0096672046594856,-1.1320681730465598,-0.1053129714746851,0
1,2016-06-30,13386824.0,7324468.0,0.0,0.0,1092968.0,900000.0,0.0,0.0,0.0,676800.0,-345108.0,331692.0,-255608.0,76084.0,-5230.0,-6548.0,70854.0,-5800.0,52460.0,13386824.0,5982211.0,6830749.0,0.0,0.0,0.0,99936.0,61254.0,-93034.0,-37232.0,412674.0,-85346.0,-57017.0,-58475.0,1140040.0,13286888.0,0.8167434139926613,0.8167434139926613,0.0,11.619425778863777,0.5471400834133623,0.445394665680224,0.8276855056230705,0.0,1.749336607109213,0.0,14.86658,0.0822591414934783,1.2243747336896007,0.4900886524822695,0.0,0.0,0.0,0.0471171421596763,0.0542382171499099,0.1846713215874968,0.0,0.0039464654365495,0.0057236537604733,0.0087693329439566,0.8564338655434747,0.0479977455881599,1.450324056423942,0.5099113475177305,90.58274231678487,37.76713947990544,0.9674940898345152,-144349.0,-1.6268776210446054,-0.1261022458628841,0.6420416300948457,11.406204216100566,3.0031094031986894,70.89008323280154,0.0196349715398693,2.0202519747187098,0.0142308605256265,9.69314368547259,9.4585326953748,16.768332554880896,0.4006908608734576,0.0132749483002331,0.0460159292656398,-1.1773771095751029,-0.1266174871057155,0
1,2016-09-30,13640935.0,6948144.0,0.0,0.0,1204870.0,900000.0,0.0,0.0,0.0,657675.0,-365316.0,292359.0,-154192.0,138167.0,-1056.0,-2335.0,137111.0,-19434.0,111552.0,13640935.0,5966309.0,7081745.0,0.0,0.0,0.0,101291.0,62463.0,-96077.0,-43389.0,429127.0,357225.0,-100708.0,46274.0,1140040.0,13539644.0,0.8586910403699175,0.8586910403699175,0.0,59.17216274089936,0.5093598056144978,0.4832146769997804,0.9632487467156696,0.0,1.87791934076208,0.0,15.150801111111113,0.0889883072258029,1.1645632165548248,0.4445341544075721,0.0,0.0,0.0,0.0525774940761158,0.047868728290579,0.2136517090289678,0.0,0.0083123925155382,0.0102956319626216,0.0186969866964651,1.785889246433889,0.0925842622025612,1.2385882816982214,0.5554658455924278,82.30159273197248,23.445014634888054,0.3550385828866841,54666.0,3.2023182013769365,0.5431634165811381,2.66189258494975,11.23497004547306,8.268772494332628,115.5570913635722,-0.242458598504204,2.04334202833212,0.0334831654934835,4.045185391899906,4.439703515872629,-3.5344302590065304,0.3176862439323397,-0.2447452817296593,0.0978491982737447,-0.8612285533840918,0.0479509490895056,0
1,2016-12-31,13356144.0,7407222.0,0.0,0.0,1174156.0,900000.0,0.0,0.0,0.0,650943.0,-327130.0,323813.0,-257689.0,66124.0,-3031.0,-4717.0,63093.0,25234.0,47542.0,13356144.0,5872356.0,6880444.0,0.0,0.0,0.0,109273.0,60455.0,-99169.0,-50266.0,433616.0,150803.0,-115870.0,32881.0,1140040.0,13246871.0,0.7927879034812242,0.7927879034812242,0.0,14.018231927072293,0.5545928525478612,0.4372256693249189,0.8031245722080423,0.0,1.7216710934274684,0.0,14.828933333333334,0.0886364787578893,1.2613714154932023,0.4974521578694294,0.0,0.0,0.0,0.044163655416295,0.053429736200031,0.1866972604558804,0.0,0.0035819128244752,0.0049819192210172,0.0080958988181234,0.7864031097510545,0.0404903607357114,1.3908544024231206,0.5025478421305706,86.6899252315487,39.58702989355443,0.7246410207959837,141444.0,3.171995288376593,0.2316685178272137,1.1361810602611138,10.85368846870652,279.7033623987569,3761.210709494039,-0.0871130532539064,2.0196944785821302,0.0126385112827685,3.143975740471599,3.4237461617195497,9.77289019224503,0.2546077280423403,-0.0921962146060386,0.0417020455422616,-1.3463264446861514,0.1240693309006701,0
2,2016-03-31,94671664.0,6670234.0,49856277.0,56526511.0,38145153.0,31305331.0,26048342.0,22099629.0,0.0,839970.0,-910612.0,-70642.0,-3724400.0,-3795042.0,-151833.0,-3802602.0,-3946875.0,49070.0,-3897805.0,94671664.0,14902845.0,79768819.0,2632040.0,381491.0,333.0,0.0,0.0,0.0,0.0,41809529.0,553020.0,368101.0,-355165.0,489530200.0,38145153.0,2.234231212877989,2.23418128959194,0.3945948522945371,-0.998011887649562,0.597079512619531,0.929543500999412,0.6748188120084043,1.4818792573724895,1.6748188120084044,0.0255985350448186,0.6650864888810173,1.0,0.4475812504256737,0.0841006226412848,0.4541721728156958,0.0047139095722091,2628.02886002886,0.1365187488175077,0.0048282410752347,0.0,0.0100010347317259,0.0410652186909465,-0.0399825618960741,-0.2615477111920576,0.0,0.1021834936669411,0.9736356744372796,1.0841006226412848,998.671857328238,443.39678798052313,452.7068823886568,4499881.0,-0.1418798528915633,0.6583806564520162,0.582632718683137,2.581174910301927,-36.206150075830855,-90.65564905102798,0.8624241713897105,1.9661292049001364,-0.0051651376354062,2.426504143007549,-4.105209572299317,-20.36354591329105,-1.6395429895796554,6.628494121054919,-0.0079623381764802,-0.0850277796957164,0.0091922439105901,0
2,2016-06-30,112251850.0,8167416.0,53145027.0,61312443.0,50939407.0,31305331.0,13867170.0,26647752.0,0.0,792667.0,-891843.0,-99176.0,13034702.0,12935526.0,-179380.0,-3653704.0,12756146.0,-34336.0,12721810.0,112251850.0,16508377.0,95743473.0,2349695.0,410445.0,263.0,0.0,0.0,0.0,0.0,59114533.0,-853790.0,915266.0,-88856.0,489530200.0,50939407.0,2.0212484585087864,2.021216257381772,0.2876913579521357,3.54038696073902,0.5462042986373944,0.9272402548376708,0.8308167886900217,1.2036348008527071,1.8308167886900213,0.0248628317611113,1.1276640848378088,1.0,0.4947437291988182,0.1251168523478333,0.5178025576944669,0.0026518512543357,2863.059390048154,0.1091952460851755,0.0064259101488314,0.0,0.0080575142934035,0.1226700792124312,0.1247308361840386,0.7706275426106395,0.0,0.2497439752292365,1.0167991818774216,1.1251168523478334,1066.6293664300397,1644.4108307776155,460.93807361729455,-9701183.0,-0.0671123055602937,-1.077110564713808,0.8232671839210121,2.173076475619009,69.17486084219105,381.9784200218815,-2.2086377652469382,2.3674839753432395,0.1795721024288854,6.740335393866977,-10.367289836611173,-8.310259434428763,-1.8774773499433748,-5.698732414858429,0.0259877940114828,-0.0915246209529054,-0.0198173330266447,0
